"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"052026","Rapolano Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",5072,"e","dato stimato"
"076064","Rapolla","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4165,"e","dato stimato"
"076065","Rapone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",865,"e","dato stimato"
"002110","Rassa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",63,"e","dato stimato"
"021071","Rasun-Anterselva/Rasen-Antholz","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2909,"e","dato stimato"
"014055","Rasura","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",288,"e","dato stimato"
"084031","Ravanusa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10349,"e","dato stimato"
"036034","Ravarino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6255,"e","dato stimato"
"030088","Ravascletto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",496,"e","dato stimato"
"065104","Ravello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2390,"e","dato stimato"
"030089","Raveo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",445,"e","dato stimato"
"061066","Raviscanina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1162,"e","dato stimato"
"103060","Re","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",703,"e","dato stimato"
"018119","Rea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",384,"e","dato stimato"
"084032","Realmonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4378,"e","dato stimato"
"030090","Reana del Rojale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4657,"e","dato stimato"
"001211","Reano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1746,"e","dato stimato"
"061067","Recale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7618,"e","dato stimato"
"043044","Recanati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",20679,"e","dato stimato"
"010047","Recco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",9399,"e","dato stimato"
"003129","Recetto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",970,"e","dato stimato"
"024084","Recoaro Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",5965,"e","dato stimato"
"018120","Redavalle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1046,"e","dato stimato"
"020048","Redondesco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1194,"e","dato stimato"
"005089","Refrancore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1574,"e","dato stimato"
"026065","Refrontolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1711,"e","dato stimato"
"086016","Regalbuto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6664,"e","dato stimato"
"048035","Reggello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",16485,"e","dato stimato"
"035032","Reggiolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",9161,"e","dato stimato"
"062056","Reino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1103,"e","dato stimato"
"083070","Reitano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",723,"e","dato stimato"
"030091","Remanzacco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6006,"e","dato stimato"
"017160","Remedello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3374,"e","dato stimato"
"108037","Renate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3967,"e","dato stimato"
"078102","Rende","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",36434,"e","dato stimato"
"021072","Renon/Ritten","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",8052,"e","dato stimato"
"026066","Resana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",9392,"e","dato stimato"
"015181","Rescaldina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",14204,"e","dato stimato"
"030092","Resia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",916,"e","dato stimato"
"030093","Resiutta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",266,"e","dato stimato"
"085014","Resuttano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1752,"e","dato stimato"
"018121","Retorbido","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1545,"e","dato stimato"
"004180","Revello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4179,"e","dato stimato"
"005090","Revigliasco d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",733,"e","dato stimato"
"026067","Revine Lago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2094,"e","dato stimato"
"013195","Rezzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",303,"e","dato stimato"
"017161","Rezzato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",13337,"e","dato stimato"
"008049","Rezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",313,"e","dato stimato"
"007056","Rhêmes-Saint-Georges","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",163,"e","dato stimato"
"061068","Riardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2238,"e","dato stimato"
"001212","Ribordone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",50,"e","dato stimato"
"070057","Riccia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4814,"e","dato stimato"
"011023","Riccò del Golfo di Spezia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3576,"e","dato stimato"
"019079","Ricengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1730,"e","dato stimato"
"026068","Riese Pio X","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10924,"e","dato stimato"
"085015","Riesi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10502,"e","dato stimato"
"021073","Rifiano/Riffian","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1365,"e","dato stimato"
"021074","Rio di Pusteria/Mühlbach","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3164,"e","dato stimato"
"019080","Ripalta Arpina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1026,"e","dato stimato"
"019081","Ripalta Cremasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3433,"e","dato stimato"
"019082","Ripalta Guerina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",551,"e","dato stimato"
"050030","Riparbella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1588,"e","dato stimato"
"044063","Ripatransone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4072,"e","dato stimato"
"043045","Ripe San Ginesio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",804,"e","dato stimato"
"060058","Ripi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",5006,"e","dato stimato"
"087039","Riposto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",14007,"e","dato stimato"
"004182","Rittana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",105,"e","dato stimato"
"022153","Riva del Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",17787,"e","dato stimato"
"016180","Riva di Solto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",869,"e","dato stimato"
"008050","Riva Ligure","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2805,"e","dato stimato"
"001215","Riva presso Chieri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4732,"e","dato stimato"
"001213","Rivalba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1138,"e","dato stimato"
"006144","Rivalta Bormida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1373,"e","dato stimato"
"001214","Rivalta di Torino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",20199,"e","dato stimato"
"025043","Rivamonte Agordino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",622,"e","dato stimato"
"018122","Rivanazzano Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",5094,"e","dato stimato"
"001216","Rivara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2490,"e","dato stimato"
"001217","Rivarolo Canavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",12294,"e","dato stimato"
"019083","Rivarolo del Re ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1816,"e","dato stimato"
"020050","Rivarolo Mantovano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2378,"e","dato stimato"
"006145","Rivarone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",393,"e","dato stimato"
"001218","Rivarossa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1537,"e","dato stimato"
"002115","Rive","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",448,"e","dato stimato"
"030095","Rive d'Arcano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2346,"e","dato stimato"
"076068","Rivello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2523,"e","dato stimato"
"033038","Rivergaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7037,"e","dato stimato"
"066078","Rivisondoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",676,"e","dato stimato"
"057060","Rivodutri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1149,"e","dato stimato"
"001219","Rivoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",47147,"e","dato stimato"
"023062","Rivoli Veronese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2195,"e","dato stimato"
"019084","Rivolta d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",8199,"e","dato stimato"
"080065","Rizziconi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7636,"e","dato stimato"
"024085","Roana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4154,"e","dato stimato"
"004183","Roaschia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",93,"e","dato stimato"
"004184","Roascio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",90,"e","dato stimato"
"002116","Roasio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2221,"e","dato stimato"
"005091","Roatto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",367,"e","dato stimato"
"001220","Robassomero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3066,"e","dato stimato"
"097071","Robbiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6261,"e","dato stimato"
"018123","Robbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",5763,"e","dato stimato"
"015183","Robecchetto con Induno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4770,"e","dato stimato"
"019085","Robecco d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2239,"e","dato stimato"
"018124","Robecco Pavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",520,"e","dato stimato"
"015184","Robecco sul Naviglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6776,"e","dato stimato"
"005092","Robella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",436,"e","dato stimato"
"004185","Robilante","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2129,"e","dato stimato"
"004186","Roburent","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",474,"e","dato stimato"
"001221","Rocca Canavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1698,"e","dato stimato"
"058084","Rocca Canterano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",174,"e","dato stimato"
"004188","Rocca Cigliè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",122,"e","dato stimato"
"005093","Rocca d'Arazzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",926,"e","dato stimato"
"060059","Rocca d'Arce","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",885,"e","dato stimato"
